REPORTER	DATE	JOURNAL	LIEU	PAYS	LATITUDE	LONGITUDE	TITRE	URL
Gaston Leroux	1900-12-10	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/10-decembre-1900/66/180373/1
Gaston Leroux	1900-12-14	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/14-decembre-1900/66/180369/1
Gaston Leroux	1900-12-21	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/21-decembre-1900/66/183197/1
Gaston Leroux	1900-12-28	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/28-decembre-1900/66/183189/1
Gaston Leroux	1901-01-04	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/04-janvier-1901/66/177619/1
Gaston Leroux	1901-01-11	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/11-janvier-1901/66/186943/1
Gaston Leroux	1901-01-18	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/18-janvier-1901/66/183927/1
Gaston Leroux	1901-01-26	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/26-janvier-1901/66/197117/1
Gaston Leroux	1901-02-22	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/22-fevrier-1901/66/165215/1
Gaston Leroux	1901-03-01	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/01-mars-1901/66/168249/1
Gaston Leroux	1901-03-08	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/08-mars-1901/66/174653/1
Gaston Leroux	1901-03-15	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/15-mars-1901/66/164243/1
Gaston Leroux	1901-03-29	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/29-mars-1901/66/173621/1
Gaston Leroux	1901-04-26	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/26-avril-1901/66/184905/1
Gaston Leroux	1901-05-03	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/03-mai-1901/66/183915/1
Gaston Leroux	1901-05-10	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/10-mai-1901/66/174643/1
Gaston Leroux	1901-05-17	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/17-mai-1901/66/185951/1
Gaston Leroux	1901-05-24	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/24-mai-1901/66/173615/1
Gaston Leroux	1901-05-29	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/29-mai-1901/66/184897/1
Gaston Leroux	1901-05-31	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/31-mai-1901/66/165211/1
Gaston Leroux	1901-06-07	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/07-juin-1901/66/168239/1
Gaston Leroux	1901-06-14	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/14-juin-1901/66/164235/1
Gaston Leroux	1901-07-19	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/19-juillet-1901/66/185945/1
Gaston Leroux	1901-07-26	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/26-juillet-1901/66/187917/1
Gaston Leroux	1901-08-09	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/09-aout-1901/66/174623/1
Gaston Leroux	1901-08-16	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/16-aout-1901/66/168233/1
Gaston Leroux	1901-08-23	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/23-aout-1901/66/176585/1
Gaston Leroux	1901-09-14	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/14-septembre-1901/66/173601/1
Gaston Leroux	1901-10-04	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/04-octobre-1901/66/183165/1
Gaston Leroux	1901-10-11	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/11-octobre-1901/66/180365/1
Gaston Leroux	1901-10-18	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/18-octobre-1901/66/183153/1
Gaston Leroux	1901-10-25	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/25-octobre-1901/66/182269/1
Gaston Leroux	1901-11-01	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/01-novembre-1901/66/197103/1
Gaston Leroux	1901-11-09	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/09-novembre-1901/66/182261/1
Gaston Leroux	1901-11-12	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/12-novembre-1901/66/183149/1
Gaston Leroux	1901-11-15	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/15-novembre-1901/66/181253/1
Gaston Leroux	1901-11-29	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/29-novembre-1901/66/183143/1
Gaston Leroux	1901-12-20	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/20-decembre-1901/66/182237/1
Gaston Leroux	1901-12-27	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/27-decembre-1901/66/183133/1
Gaston Leroux	1902-01-03	Le Matin	Paris	France	48.86669293	2.333335326		https://www.retronews.fr/journal/le-matin/03-janvier-1902/66/181231/1
