REPORTER	DATE	JOURNAL	VILLE	PAYS	LATITUDE	LONGITUDE	TITRE	SUJET	URL	A_LA_UNE
Andrée Viollis	1938-05-10	Ce soir	Prague	République Tchèque	50.08333701	14.46597978		L'état de santé du pays après l'arrivée d'Hitler	https://www.retronews.fr/journal/ce-soir/10-mai-1938/19/1176569/4	
Andrée Viollis	1938-05-11	Ce soir	Geneve	Suisse	46.21000755	6.140028034		Débat sur l'Ã‰thiopie	https://www.retronews.fr/journal/ce-soir/11-mai-1938/19/1176525/3	
Andrée Viollis	1938-05-11	Ce soir	Prague	République Tchèque	50.08333701	14.46597978		Un jour au Parlement de Prague	https://www.retronews.fr/journal/ce-soir/11-mai-1938/19/1176525/4	
Andrée Viollis	1938-05-12	Ce soir	Geneve	Suisse	46.21000755	6.140028034		SDN	https://www.retronews.fr/journal/ce-soir/12-mai-1938/19/1176571/3	
Andrée Viollis	1938-05-12	Ce soir	Prague	République Tchèque	50.08333701	14.46597978		Président Benes	https://www.retronews.fr/journal/ce-soir/12-mai-1938/19/1176571/2	
Andrée Viollis	1938-05-13	Ce soir	Geneve	Suisse	46.21000755	6.140028034		Conférence sur l'avenir de l'Ethiopie	https://www.retronews.fr/journal/ce-soir/13-mai-1938/19/1672123/3	
Andrée Viollis	1938-05-14	Ce soir	Genève	Suisse	46.21000755	6.140028034		Assemblée Conseil SDN ? Sur les questions d'ordres politiques dans le monde	https://www.retronews.fr/journal/ce-soir/14-mai-1938/19/1176527/5	
Andrée Viollis	1938-07-31	Ce soir	Tunis	Tunisie	36.80277814	10.1796781		L'histoire/les origines de la Tunisie	https://www.retronews.fr/journal/ce-soir/31-juillet-1938/19/1176861/7	
Andrée Viollis	1938-08-01	Ce soir	Tunis	Tunisie	36.80277814	10.1796781		Le traité de Bardos	https://www.retronews.fr/journal/ce-soir/01-aout-1938/19/1176707/5	
Andrée Viollis	1938-08-05	Ce soir	Tunis	Tunisie	36.80277814	10.1796781		Naissance du parti Destour	https://www.retronews.fr/journal/ce-soir/05-aout-1938/19/1176865/6	
Andrée Viollis	1938-08-06	Ce soir	Tunis	Tunisie	36.80277814	10.1796781		Rencontre avec l'ancien président du Destour sur le drame d'avril. Le docteur Materi	https://www.retronews.fr/journal/ce-soir/06-aout-1938/19/1176825/6	
Andrée Viollis	1938-08-08	Ce soir	Tunis	Tunisie	36.80277814	10.1796781		Rencontre avec Habib Bourguiba, prisonnier en France, chef du neo-destour	https://www.retronews.fr/journal/ce-soir/08-aout-1938/19/1176867/6	
Andrée Viollis	1938-08-09	Ce soir	Tunis	Tunisie	36.80277814	10.1796781		Les Italiens en Tunisie	https://www.retronews.fr/journal/ce-soir/09-aout-1938/19/1176869/6	
Andrée Viollis	1938-08-11	Ce soir	Tunis	Tunisie	36.80277814	10.1796781		Poste de Tunis PTT pour RadioTunis	https://www.retronews.fr/journal/ce-soir/11-aout-1938/19/1176871/6	
Andrée Viollis	1938-08-20	Ce soir	Tunis	Tunisie	36.80277814	10.1796781		Le problème des oasis	https://www.retronews.fr/journal/ce-soir/20-aout-1938/19/1176875/2	
Andrée Viollis	1938-08-22	Ce soir	Tunis	Tunisie	36.80277814	10.1796781		Ce qui se passe en Tunisie politiquement après le traité de Bardo. Pbs avec les neo-destouriens/destouriens	https://www.retronews.fr/journal/ce-soir/22-aout-1938/19/1200591/6	
Andrée Viollis	1938-09-04	Ce soir	Paris - Velodrome d'Hiver	France	48.86669293	2.333335326		La foule au Velodrome d'Hiver pour défendre les 40h	https://www.retronews.fr/journal/ce-soir/04-septembre-1938/19/1671925/6	
Andrée Viollis	1938-10-07	Ce soir	Prague	République Tchèque	50.08333701	14.46597978		L'adieu du Président Benes	https://www.retronews.fr/journal/ce-soir/07-octobre-1938/19/1200675/3	
Andrée Viollis	1938-11-06	Ce soir	Barcelone	Espagne	41.38506390000001	2.1734034999999494		Plus rien Ã manger Ã Barcelone	https://www.retronews.fr/journal/ce-soir/06-novembre-1938/19/1176913/1	
Andrée Viollis	1938-11-09	Ce soir	Barcelone	Espagne	41.38506390000001	2.1734034999999494		Manque de nourriture pour les enfants réfugiés	https://www.retronews.fr/journal/ce-soir/09-novembre-1938/19/1176561/5	
Andrée Viollis	1938-11-11	Ce soir	Barcelone	Espagne	41.38506390000001	2.1734034999999494		Présentations des hommes de la Brigade	https://www.retronews.fr/journal/ce-soir/11-novembre-1938/19/1176997/4	
Andrée Viollis	1938-11-22	Ce soir	Barcelone	Espagne	41.38506390000001	2.1734034999999494		L'héroisme des femmes espagnoles	https://www.retronews.fr/journal/ce-soir/22-novembre-1938/19/1200653/3	
Andrée Viollis	1938-11-24	Ce soir	Barcelone	Espagne	41.38506390000001	2.1734034999999494		Famine espagnole	https://www.retronews.fr/journal/ce-soir/24-novembre-1938/19/1176937/5	
Andrée Viollis	1938-11-25	Ce soir	Barcelone	Espagne	41.38506390000001	2.1734034999999494		Famine en Espagne	https://www.retronews.fr/journal/ce-soir/25-novembre-1938/19/1176879/7	
Andrée Viollis	1939-01-03	Ce soir	Minorque	Espagne	39.9496287	4.110444899999948		Les mystères de Minorque	https://www.retronews.fr/journal/ce-soir/03-janvier-1939/19/1177105/4	
Andrée Viollis	1939-01-04	Ce soir	Mahon (Commune Ã Minorque)	Espagne	39.9496287	4.110444899999948		Présentation de Minorque et les difficulté de savoir quelles sont les origines pour les habitants	https://www.retronews.fr/journal/ce-soir/04-janvier-1939/19/1177295/4	
Andrée Viollis	1939-01-05	Ce soir	Mahon (Commune Ã Minorque)	Espagne	39.9496287	4.110444899999948		rebellion de l'Ã®le	https://www.retronews.fr/journal/ce-soir/05-janvier-1939/19/1177231/4	
Andrée Viollis	1939-01-07	Ce soir	Mahon (Commune Ã Minorque)	Espagne	39.9496287	4.110444899999948		Comment Minorque a résisté Ã l'attaque des italo-franquistes	https://www.retronews.fr/journal/ce-soir/07-janvier-1939/19/1200863/4	
Andrée Viollis	1939-01-08	Ce soir	Mahon (Commune Ã Minorque)	Espagne	39.9496287	4.110444899999948		Les hommes minorquais	https://www.retronews.fr/journal/ce-soir/08-janvier-1939/19/1177233/4	
Andrée Viollis	1939-01-10	Ce soir	Mahon (Commune Ã Minorque)	Espagne	39.9496287	4.110444899999948		L'économie de Minorque	https://www.retronews.fr/journal/ce-soir/10-janvier-1939/19/1672011/4	
Andrée Viollis	1939-01-11	Ce soir	Mahon (Commune Ã Minorque)	Espagne	39.9496287	4.110444899999948		Les infrastructures pour les habitants de Minorque	https://www.retronews.fr/journal/ce-soir/11-janvier-1939/19/1177235/4	
Andrée Viollis	1939-01-13	Ce soir	Minorque	Espagne	39.9496287	4.110444899999948		Occupation de l'Ã®le, Hyacinthe comte de Lannion	https://www.retronews.fr/journal/ce-soir/13-janvier-1939/19/1671993/4	
Andrée Viollis	1939-01-21	Ce soir	Barcelone	Espagne	41.38506390000001	2.1734034999999494		Offre de dispensaire	https://www.retronews.fr/journal/ce-soir/21-janvier-1939/19/1177243/5	
Andrée Viollis	1939-01-23	Ce soir	Barcelone	Espagne	41.38506390000001	2.1734034999999494		Collecte de fond	https://www.retronews.fr/journal/ce-soir/23-janvier-1939/19/1177161/1	
Andrée Viollis	1939-02-08	Ce soir	Minorque	Espagne	39.9496287	4.110444899999948		Attaque contre l'Ã®le	https://www.retronews.fr/journal/ce-soir/08-fevrier-1939/19/1200705/2	
Andrée Viollis	1939-03-22	Ce soir	Londres	Royaume-Uni	51.5073513	-0.12775829999998228		Albert Lebrun Ã Londres	https://www.retronews.fr/journal/ce-soir/22-mars-1939/19/1177113/1	
Andrée Viollis	1939-03-23	Ce soir	Londres	Royaume-Uni	51.5073513	-0.12775829999998228		Accueil de Mr.Lebrun	https://www.retronews.fr/journal/ce-soir/23-mars-1939/19/1672111/2	
Andrée Viollis	1939-03-24	Ce soir	Londres	Royaume-Uni	51.5073513	-0.12775829999998228		Parlement anglais reçoit chef d'Etat étranger	https://www.retronews.fr/journal/ce-soir/24-mars-1939/19/1177151/2	
Andrée Viollis	1939-04-07	Ce soir	Versailles	France	48.801408	2.1301220000000285		Elections présidentielles Ã Versailles, c'est la fête	https://www.retronews.fr/journal/ce-soir/07-avril-1939/19/1177021/4	
Andrée Viollis	1939-04-28	Ce soir	Amsterdam	Pays-Bas	52.34996869	4.916640176		Préparation des Pays-Bas (la Hollande) Ã la résistance face Ã la guerre	https://www.retronews.fr/journal/ce-soir/28-avril-1939/19/1177077/4	
Andrée Viollis	1939-04-30	Ce soir	Strasbourg	France	48.57996625	7.750007282		Les ressentis du discours du Reichstag des deux cÃ´tés de la frontière (Allemagne)	https://www.retronews.fr/journal/ce-soir/30-avril-1939/19/1200691/2	
Andrée Viollis	1939-05-09	Ce soir	Strasbourg	France	48.57996625	7.750007282		Au coeur de l'Alsace durant la montée du nazisme	https://www.retronews.fr/journal/ce-soir/09-mai-1939/19/1177189/4	
Andrée Viollis	1939-05-11	Ce soir	Strasbourg	France	48.57996625	7.750007282		Les personnages de l'autonomie de l'Alsace	https://www.retronews.fr/journal/ce-soir/11-mai-1939/19/1177191/7	
Andrée Viollis	1939-05-12	Ce soir	Strasbourg	France	48.57996625	7.750007282			https://www.retronews.fr/journal/ce-soir/12-mai-1939/19/1177037/4	
Andrée Viollis	1939-05-18	Ce soir	Strasbourg	France	48.57996625	7.750007282		Propagande hitlérienne en Alsace	https://www.retronews.fr/journal/ce-soir/18-mai-1939/19/1177041/7	
Andrée Viollis	1939-06-04	Ce soir	Montrouge	France	48.816363	2.3173839999999473		Le Congrès national de l'enfance	https://www.retronews.fr/journal/ce-soir/04-juin-1939/19/1177047/5	
Andrée Viollis	1939-07-11	Ce soir	Agen	France	44.203142	0.6163629999999785		Agriculteurs italiens en France	https://www.retronews.fr/journal/ce-soir/11-juillet-1939/19/1200701/4	
Andrée Viollis	1939-07-12	Ce soir	Agen	France	44.203142	0.6163629999999785		Orrestre Ferrari conte son histoire	https://www.retronews.fr/journal/ce-soir/12-juillet-1939/19/1200703/1	
Andrée Viollis	1939-07-13	Ce soir	Mautauban	France	44.02212519999999	1.3529598999999735		conférence union populaire italienne	https://www.retronews.fr/journal/ce-soir/13-juillet-1939/19/1177203/2	
Andrée Viollis	1939-07-14	Ce soir	Campagnes autour d'Agen	France	44.203142	0.6163629999999785		Les fermiers italiens en France	https://www.retronews.fr/journal/ce-soir/14-juillet-1939/19/1176963/2	
Andrée Viollis	1944-09-28	Ce soir	Vercors	France	44.9676086	5.530064300000049		Avec ceux du maquis	https://www.retronews.fr/journal/ce-soir/28-septembre-1944/19/1177379/2	
Andrée Viollis	1944-12-24	Ce soir	Paris	France	48.86669293	2.333335326		Audience de Henri Béraud	https://www.retronews.fr/journal/ce-soir/24-decembre-1944/19/1177315/1	
Andrée Viollis	1945-01-25	Ce soir	New-York	Etats-Unis	40.712784	-74.005941000000007		C'est un avion d'argent qui vient de France, l'Amérique en guerre	https://www.retronews.fr/journal/ce-soir/25-janvier-1945/19/1177627/1	
Andrée Viollis	1945-02-04	Ce soir	New-York	Etats-Unis	40.712784	-74.005941000000007		Un coin de France Ã NY	https://www.retronews.fr/journal/ce-soir/04-fevrier-1945/19/1177681/1	
Andrée Viollis	1945-02-14	Ce soir	Baltimore	Etats-Unis	39.29999005	-76.61998499		Visiste des constructions navales, cargo de la victoire	https://www.retronews.fr/journal/ce-soir/14-fevrier-1945/19/1260335/1	
Andrée Viollis	1945-02-24	Ce soir	Los Angeles	Etats-Unis	33.98997825	-118.1799805		Le cinéma français Ã Hollywood	https://www.retronews.fr/journal/ce-soir/24-fevrier-1945/19/1200929/1	
Andrée Viollis	1945-03-18	Ce soir	Washington	Etats-Unis	38.89954938	-77.00941858		Déjeuner avec Mr Bloom et Marshall	https://www.retronews.fr/journal/ce-soir/18-mars-1945/19/1177663/1	
Andrée Viollis	1945-04-06	Ce soir	New-York	Etats-Unis	40.712784	-74.005941000000007		Parade de pÃ¢ques	https://www.retronews.fr/journal/ce-soir/06-avril-1945/19/1177531/1	
Andrée Viollis	1945-04-12	Ce soir	New-York	Etats-Unis	40.712784	-74.005941000000007		Rencontre avec Benjamin, chef de l'Eglise orthodoxe d'Amérique, de retour de Moscou	https://www.retronews.fr/journal/ce-soir/12-avril-1945/19/1234001/1	
Andrée Viollis	1945-04-15	Ce soir	New-York	Etats-Unis	40.712784	-74.005941000000007		Mort du président Roosevelt	https://www.retronews.fr/journal/ce-soir/15-avril-1945/19/1177537/1	
Andrée Viollis	1945-04-17	Ce soir	Washington	Etats-Unis	38.89954938	-77.00941858		Obsèques du président Roosevelt	https://www.retronews.fr/journal/ce-soir/17-avril-1945/19/1177541/1	
Andrée Viollis	1945-04-26	Ce soir	San Francisco	Etats-Unis	37.74000775	-122.4599777		Ouverture de la Conférence de Paix des Nations Unies le lendemain	https://www.retronews.fr/journal/ce-soir/26-avril-1945/19/1200961/1	
Andrée Viollis	1945-04-26	Ce soir	Washington	Etats-Unis	38.89954938	-77.00941858		Rencontre avec la première dame, Mrs Roosevelt	https://www.retronews.fr/journal/ce-soir/26-avril-1945/19/1200961/1	
Andrée Viollis	1945-05-01	Ce soir	San Francisco	Etats-Unis	37.74000775	-122.4599777		Séance secrète des Nations Unies ?	https://www.retronews.fr/journal/ce-soir/01-mai-1945/19/1177547/1	
Andrée Viollis	1945-05-31	Ce soir	San Francisco	Etats-Unis	37.74000775	-122.4599777		Jean Masaryk, fils du président de Tchécoslovaquie, parle du futur	https://www.retronews.fr/journal/ce-soir/31-mai-1945/19/1177443/1	
Andrée Viollis	1945-06-09	Ce soir	Oackland	Etats-Unis	37.76892071	-122.2211034		Discussion avec Henry Kaiser	https://www.retronews.fr/journal/ce-soir/09-juin-1945/19/1177485/1	
Andrée Viollis	1945-06-27	Ce soir	Mexico	Mexique	19.432608	-99.133208		Découverte du pays	https://www.retronews.fr/journal/ce-soir/27-juin-1945/19/1177495/1	
Andrée Viollis	1945-08-14	Ce soir	New-York	Etats-Unis	40.712784	-74.005941000000007		La guerre sur le point de se finir	https://www.retronews.fr/journal/ce-soir/14-aout-1945/19/1177765/1	
Andrée Viollis	1945-08-16	Ce soir	New-York	Etats-Unis	40.712784	-74.005941000000007		NY fête la victoire	https://www.retronews.fr/journal/ce-soir/16-aout-1945/19/1200893/1	
Andrée Viollis	1945-12-08	Ce soir	New-York	Etats-Unis	40.712784	-74.005941000000007		Général de Gaulle en pélerinage sur la tombe de Roosevelt	https://www.retronews.fr/journal/ce-soir/08-decembre-1945/19/1177685/1	
Andrée Viollis	1945-12-08	Ce soir	Nuremberg	Allemagne	49.44999066	11.0799849		Audience des nazis	https://www.retronews.fr/journal/ce-soir/08-decembre-1945/19/1177685/1	
Antoine de Saint-Exupéry	1935-05-16	Paris-Soir	Moscou	U.R.S.S	55.750764	37.618899	Moscou ! Mais où est la révolution ?	reportage à Moscou, découverte de la russie et des stigmates de la révolution	https://www.retronews.fr/journal/paris-soir/16-mai-1935/131/120277/3	O
Antoine de Saint-Exupéry	1935-05-19	Paris-Soir	Moscou	U.R.S.S	55.750764	37.618899	Crimes et châtiments devant la justice soviétique	reportage dans un tribunal de Moscou, reflexion sur la justice soviétique	https://www.retronews.fr/journal/paris-soir/19-mai-1935/131/101073/5	O
Antoine de Saint-Exupéry	1935-05-20	Paris-Soir	Moscou	U.R.S.S	55.750764	37.618899	La fin tragique du 'Maxime Gorki'	récit de l'accident du dernier vol du plus grand avion du monde, le 'Maxime Gorki', vécu par Antoine de Saint Exupéry	https://www.retronews.fr/journal/paris-soir/20-mai-1935/131/1172245/5	O
Antoine de Saint-Exupéry	1936-01-30	L'Intransigeant	désert de Libye	Libye	22.731756	24.654352	Le vol brisé, Prison de sable : Un avertissement du destin	récit de l'accident qu'il a vécu avec son mécanicien Jean Prévost en voulant relier Paris à Saïgon	https://www.retronews.fr/journal/l-intransigeant/30-janvier-1936/44/925925/1	O
Antoine de Saint-Exupéry	1936-02-03	L'Intransigeant	désert de Libye	Libye	22.731756	24.654352	Le vol brisé, Prison de sable : le supplice du troisième jour	récit de l'accident qu'il a vécu avec son mécanicien Jean Prévost en voulant relier Paris à Saïgon	https://www.retronews.fr/journal/l-intransigeant/3-fevrier-1936/44/925923/2	O
Antoine de Saint-Exupéry	1936-02-04	L'Intransigeant	désert de Libye	Libye	22.731756	24.654352	Le vol brisé, Prison de sable : résurrection	récit de l'accident qu'il a vécu avec son mécanicien Jean Prévost en voulant relier Paris à Saïgon	https://www.retronews.fr/journal/l-intransigeant/4-fevrier-1936/44/925781/1	O
Antoine de Saint-Exupéry	1937-06-27	Paris-Soir	Madrid	Espagne	40.417402	-3.703249	Défense de Madrid	guerre civile en espagne, affrontements dans la ville	https://www.retronews.fr/journal/paris-soir/27-juin-1937/131/102447/1	O
Antoine de Saint-Exupéry	1937-06-27	Paris-Soir	Madrid	Espagne	40.417402	-3.703249	Hep ! Sergent ! Pourquoi es-tu parti ?	guerre civile en espagne, récit dans les tranchées	https://www.retronews.fr/journal/paris-soir/3-juillet-1937/131/104549/4	O
Antoine de Saint-Exupéry	1938-10-02	Paris-Soir	Munich	Allemagne	48.138306	11.585066	La paix ou la guerre : homme de guerre, qui es-tu ?	réflexion après la signature des accords de Munich	https://www.retronews.fr/journal/paris-soir/2-octobre-1938/131/100677/4	O
Antoine de Saint-Exupéry	1938-11-08	Paris-Soir	Toulouse	France	43.606738	1.444255	Aventures et escales : Dans la nuit glacée, je fais ma veillée d'armes	série d'article de souvenirs de l'aviateur, récit de la veille de son premier vol seul	https://www.retronews.fr/journal/paris-soir/8-novembre-1938/131/107171/4	O
Antoine de Saint-Exupéry	1938-11-09	Paris-Soir	Dakhla	île de Cisneros	23.6940663	-15.9431274	Aventures et escales : Neri et moi, nous somme perdus sur la mer	série d'article de souvenirs de l'aviateur, récit de la traversée du Sahara en avion	https://www.retronews.fr/journal/paris-soir/9-novembre-1938/131/120065/4	N
Antoine de Saint-Exupéry	1938-11-10	Paris-Soir	Rio de Oro	désert du Sahara	26.131035	14.417063	Aventures et escales : trois équiapges dans la nuit chantaient	série d'article de souvenirs de l'aviateur, récit de sa mission de sauvetage de deux équipages tombés en panne	https://www.retronews.fr/journal/paris-soir/10-novembre-1938/131/96683/4	N
Antoine de Saint-Exupéry	1939-07-22	Paris-Soir	New-York	États-Unis	40.759851	-73.971816	Avec Guillaumet, l'homme des miracle : de New-York à Biscarrosse	récit de la traversée New-York / Biscarrosse à bord de l'hydravion 'lieutenant-de-vaisseau-paris'	https://www.retronews.fr/journal/paris-soir/22-juillet-1939/131/96979/2	N
Antoine de Saint-Exupéry	1939-08-16	Marianne	Trelew	Argentine	-43.248038	-65.306732	Le Pilote et les puissances naturelles	difficultés rencontrées lors de la ligne Trelew / Commodor-Rivadavia (en Patagonie	https://www.retronews.fr/journal/marianne/16-aout-1939/797/2548415/20	O
Blaise Cendrars	1927-11-23	L'Intransigeant	Rio de Janeiro	Brésil	-22.906847	-43.172897	Devant les champs de café	Description de l'activité dans les champs de café	https://www.retronews.fr/journal/l-intransigeant/23-novembre-1927/44/923307/1	O
Blaise Cendrars	1934-04-26	Excelsior	Marseille	France	43.296482	5.369780	Les gangsters de la Mafia	La Mafia à Marseille	https://www.retronews.fr/journal/excelsior/26-avril-1934/353/2017325/1	O
Blaise Cendrars	1934-05-04	Excelsior	Saint-Sebastien	Espagne	43.3224219	-1.9838889	Les gangsters de la Mafia	Etat des lieux sur la Mafia	https://www.retronews.fr/journal/excelsior/4-mai-1934/353/2017391/1	O
Blaise Cendrars	1935-05-30	Paris-Soir	Le Havre	France	49.49437	0.107929	Veillée d'armes sur le plus grand navire du monde	Veille du départ du paquebot 'Normandie'	https://www.retronews.fr/journal/paris-soir/30-mai-1935/131/98139/7	O
